"key","Age_in_years","Bike_Type","Brake_Type","Brand","Cassette","Chainrings","Color","Condition","Crankset","Department","Drivetrain_Type","Features","Fork","Frame_Number","Frame_Size","Front_Derailleur","Gear_Change_Mechanism","Gender","Handlebar_Type","Item_Weight","MPN","Material","Model","Model_Year","Number_of_Speeds","Rear_Derailleur","Saddle","Seatpost","Shifter_Style","Shifters","Stem","Suspension_Type","Tire_Type","UPC","Vintage","Wheel_Set","Wheel_Size","context_identifier","currency","execution_id","feed_code","item_ranking","price","record_create_by","record_create_dt","site","source_country","src","starting_bid","title","total_bid","type"
"","","Mountain Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","","","","","","","","","","","","","","","","","","","Mountain Bike","","No","","20 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","130","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/175443223651?hash=item28d93b2463:g:nsMAAOSwKmZjQvHD&amdata=enc%3AAQAHAAAAoNAn8%2FYyKY2bICPPLAjr1K2aqatDUNI6RFUKV371Cb%2B4Vju7LoepfV0D5RsNCjBISpZQE4pgHI5iFyhwtNv1vg6OBXDgeMvxEW4kr8oZwzSIeW3j9zOFQ4UHJF7myBv6xNVWkJtNiRqNMi7sTIh%2BGyEIQYwCSghQXy%2FIPHDf7ZZLwqw3maO%2BfMlFOTKXu5LB57HrgvBJlO%2BafLZz43OrGm0%3D%7Ctkp%3ABk9SR7rZkeT4YA","£40.00","Kids giant mountain bike 20 inch MTX 150","0","Bicycles"
"","","Mountain Bike","","Giant","","","Grey","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Women","","","","","Medium","","","","Straight","","","Aluminium Alloy","Giant Rincon","","24 Speed","","","","","","","Front","Front","","No","","24 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","131","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/165717388216?hash=item269586abb8:g:irMAAOSw5dpjQvIV&amdata=enc%3AAQAHAAAAoBjvVhvVSrJ4iLa8bgkC1UGYXMaDMCtSejuYIAlT3XUdj4L3bavQUGIDHhcjlBxqq2gbhZKTprvGST7yhI3dCe5UgupthzQIZm41JK98fXLbR5GcJdgXkeMPyTk7JxtA6AaB20yQgO2fKV7YPyXuISOJ5PqPHhTJuff4zoepHl4Vap%2FPwEcS9BIdKAiJJuyQ2T3AhX0frkgLfbGayvGI6xY%3D%7Ctkp%3ABk9SR7rZkeT4YA","£45.00","Ladies Giant Rincon Bike 18"" Frame","0","Bicycles"
"","","Kids Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","","","","","","","","","","","","","","","","","","","Kids Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","132","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/255768009670?hash=item3b8cf61bc6:g:XJgAAOSwP2JjQvTI&amdata=enc%3AAQAHAAAAoJwCypOUfHeWobBfBJuG5EGMTQGqbNBmvGq5zyMZ2M0diSbhRcrNRfcOrxqMraBQkzAeKbeEVYPZpuZpwhQWt%2BCLV4ePjsREKsVJKmm57vtMKn%2F9GGZ4M3mUcMg3wlJT2RClxpQQsit%2ByPjWI2pvaqFZKDaN7zHgLPXf%2FzsmiFpMzYYZd7f9zM%2Bf7mvGK6kQVxDYkV2Pvqr622tmEcXAujI%3D%7Ctkp%3ABk9SR7rZkeT4YA","£95.00","giant childs bike","0","Bicycles"
"","","Mountain Bike","","Giant","","","White","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","48 cm","","","","","","","","","","","","","","","","","","Mountain Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","133","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/234727746797?hash=item36a6dd2ced:g:2S8AAOSwB1RjQvZ3&amdata=enc%3AAQAHAAAAoKG9VCCFE5ypJiVS0nCn1dFgfjjSImOz7bAOoKlCrN4dvDKhurJrRv2RJ4oLhmQkqV1txLuGCMTzdeHmiAC60PKSJdLM7A317jD%2BgouOngDdDlG1DzSxNb3P%2B8o7Xw0UCw69nZkS1bnHYHgFvs7xE25RZOEzswLJX7dDb6DxkPLwf%2FKb%2Bhn0F5%2BePjR7ykuHpVakGkh3HkIdt%2F7%2BH9u9WwE%3D%7Ctkp%3ABk9SR7rZkeT4YA","£30.00","Ladies GIANT Boulder Mountain Bike ","0","Bicycles"
"","","Mountain Bike","","Giant","","","","For parts or not working: An item that does not function as intended or is not fully operational. This includes items that are defective in ways that render them difficult to use, items that require service or repair, or items missing essential components. See the seller’s listing for full details. ","","Women","","","","","Small","","","","","","","","","","","","","","","","","","Mountain Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","134","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/204115261512?hash=item2f8637b848:g:NqMAAOSwyXhjQvhH&amdata=enc%3AAQAHAAAAoPVXs4rcTKPwCrXvjPuv1xH8zZFfoCbZAhPjr7iyWNt8lp6iBycEi37CIyP5zTztJtUuWeToxfTZR%2BdvjtYjgIrgW0VTAHyT1gVanCKHBry0keM0FgPjkWTRlCv%2FZCOJlAyTsIuQK2YQ6E0TxIS2ITl85TAVeLphb0PsBqKNrZryN89VxsXs2Lg88qmhH1%2BsR1hG%2F5he4K2vytMuay%2FbkGo%3D%7Ctkp%3ABk9SR7rZkeT4YA","£10.00","Women’s  Giant Full Suspension mountain bike - Needs Refurbishment","1","Bicycles"
"","","Hybrid Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","Large","","","","","","","","","","","","","","","","","","Hybrid Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","135","£250.00","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/185611872458?hash=item2b375468ca:g:Z-QAAOSwYCpjQvmC&amdata=enc%3AAQAHAAAAoEoQwS0QJgUaslIdbLuwDU%2Bt6mSm8aC2qe51vfrx3n203dT7W3wtfWNYmc0L9DfUozNyqScn8V0RoP%2BZ02PSDgkr%2Bz8R4hN9%2FjQS8VuHyVoQOj1EkLoC2X2hvEWoboQ3aRmwPL4AF%2FBP%2B5wOekgGbpd9QktmuqctUIVpzkTMmG%2BX%2Fv3gMSf71v%2BjG939FxVvPAyKL54ChZYWUC59b1hJhnQ%3D%7Ctkp%3ABk9SR7rZkeT4YA","","Giant Seek 3","","Bicycles"
"","4","Road Bike","","Giant","","","Silver, Black, Green","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","Small","","Derailleur Gears","","Drop Bar","","","Carbon Fibre","Giant Defy Advanced 2","2018","22 Speed","","","","Road Bike Shifter","","","No Suspension","No Suspension","","No","","700C","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","136","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/295265491191?hash=item44bf31d8f7:g:wEMAAOSwlD1jQv6m&amdata=enc%3AAQAHAAAA4HGw05h2EQyAvaD4YLKO1nEEi4rAGw6ys1dWPTjUhyE6dgfZyJp%2BYhBLaYkHTM%2BycKAkEhx0PVBLrTRzhlTnqRNBqAY6tnWnLk9hzhCT3jy3v6sTVNKo1ivw207%2B1Dp4pVeZJfRk9XU4GIku1Fjwz0MFzysP7f1irgSe5QhYG9J%2F71Co%2FdP2FQkHZpnWVf1Tsb46OwA%2Br8tnLF2VbY9rA9nZ3v5RMK2vfse9G4ra07nFlAw9IVFK9FbaJPRZubjdQvjkhIYiK8A8bqDRNxqQVf64Pr%2FLhcrVxdozgXLzo%2Fd2%7Ctkp%3ABk9SR7rZkeT4YA","£950.00","Giant Defy Advanced Pro 2 Road bike","0","Bicycles"
"","","Mountain Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","X-Small","","Derailleur Gears","","","","","","","","27 Speed","","","","","","","Front","Front","","No","","26 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","137","","ebay_uk_bicycles","2022-10-11 08:56:30","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/144759849407?hash=item21b45c01bf:g:azgAAOSwwwpjQtRL&amdata=enc%3AAQAHAAAAoK0C25vafEI1BksyN%2BYak3udlFhdnhKXhCAZ01dOsm99bssrwZULtwqpfJ0dBoAT4S%2FaTsRf98jmfVZmkc8%2BXDP2Qf7ohmIg2VwO5LRYico1E%2B6Lkzl%2BaXCUX92kkIXTsIVgcEtSceeQGuo6ZAiBKC5KfwrTSlct%2BiSiqlpWgHa0km6Bb2sK6%2BQrOY9eU4awTCKa3SjsxnBAv0oIXeReEeo%3D%7Ctkp%3ABk9SR7jZkeT4YA","£40.00","Giant XTC 3.5 XS Mountain Bike 27 Speed","1","Bicycles"
"","","Road Bike","Rim Brake - Mechanical","Giant","","","Black","","","Unisex Adult","","","","","Medium","","Derailleur Gears","","Drop Bar","","","Carbon Fibre","Giant TCR","","20 Speed","","","","Road Bike Shifter","","","","Rim Brake - Mechanical","","No","","700C","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","138","£995.00","ebay_uk_bicycles","2022-10-11 08:56:31","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/385160789890?hash=item59ad5f3f82:g:xn0AAOSwP6phdX10&amdata=enc%3AAQAHAAAAoGh5a4aByaPGtpEcQ4RV1uLE7b0W3YsAYKwzinhvBe%2BcG6pjMjmjC6ROQfLZEvC1NSBuH0ujQp%2BYpx7Xy9i3bkJqpXLrp07zupkRsKHCcGfQOOiM1kgNKckWJ%2FD1ZLtQffZQ0xjasSpDYZa%2BxXjG1WkH%2FY4z5HRm0dXPsAYVi%2BEc7%2BocBLSSLdmA6elrRNIXiFxFFcqNlWakco2pHBwCH8M%3D%7Ctkp%3ABk9SR7jZkeT4YA","","Giant TCR Advanced SL0 Medium Carbon Road Bike In Excellent Condition RRP £5,000","","Bicycles"
"","","Road / Hybrid Bike","V-Brake (Direct/Linear Pull)","Giant","","","Black And White","","","Men","","Adjustable Seat, Reflectors, Bottle Holder","","","19 Inch / 48 cm","","Derailleur Gears","","Straight","","","","Rincon","","24 Speed","","","","Indexed Shifter","","","Front","Front","","No","","26 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","139","£135.00","ebay_uk_bicycles","2022-10-11 08:56:31","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/234727704168?hash=item36a6dc8668:g:hoUAAOSw1apjQuaA&amdata=enc%3AAQAHAAAAoIHRl4z6QNVK6NAAVKysHBj%2F%2BNxwdbc7S41vnDD9eAlcwzY2lgyfTWwxK5SGRH%2FFtieS5XJE4H54SEa%2F7v19CwoUc4i45n8SiJkO1fySO%2BND6Oavqf%2BqbdpB4GkZH3TJrHnlWl74W6BjspupwV1UbMdC5UvAM3Apil6VT0o8bRj6AoJyOP5WxgIqmDlr0PauFPjjym3WH9N6m9x9XwJlxSs%3D%7Ctkp%3ABk9SR7rZkeT4YA","","Giant Rincon 24 Speed, 26 inch Wheel 19 inch Frame Road / Hybrid Bike - Exc!!!","","Bicycles"
"","3","Folding Bike","Cantilever Brake","Giant","","","Red","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Unisex Adults","","Folding Pedal, Adjustable Seat","","","One Size","","Derailleur Gears","","","","","Aluminium","Giant Halfway","2019","7 Speed","","","","Grip Shifter","","","No Suspension","No Suspension","","No","","20 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","140","","ebay_uk_bicycles","2022-10-11 08:56:31","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/115558447160?hash=item1ae7d1f838:g:oN0AAOSwNZxjQvl6&amdata=enc%3AAQAHAAAAoJBI6SZHKyr7mzbk3qmWxFdXdS%2BivR3FfOaD3KoEphHjPXNVasJDdkxXY5emVkMIjJ8Yh05AbhGPoneb%2ByMuSoTKRI8XYIhiI1A2FCdI9GVU5PyLmVD%2Fg3UrITCHR%2FkYsUtMbN6kuaLCWrNEgVm5LKsm%2FDZElreWhcY8eFOxIeeb6XIHmAliE1gb5m1mdXKI4fgARnYLvTeZPoN8AUSdc0o%3D%7Ctkp%3ABk9SR7rZkeT4YA","£250.00","Giant Halfway Folding Bike, Great Condition Red Frame, 7 Speed 20"" Wheels ","0","Bicycles"
"","","Mountain Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","","","","","","","","","","","","","","","","","","","Mountain Bike","","","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","141","£4,700.00","ebay_uk_bicycles","2022-10-11 08:56:31","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/385161094705?hash=item59ad63e631:g:tMMAAOSw3ENjQr5l&amdata=enc%3AAQAHAAAAoC%2BTKFzvlvqAXgYd5MPqr5fZj7jmdDiAOCCYR6hSyYPGUq%2FQm9UaaHbDdzIwZaM9j2edf0AO77HxD4lU17Ft4YrJA3bP4UXO3U3Dn3XyPEd8bx6SSiByNDVrWrHu3n4wctYIHHXdpJEicw46HlaInhqfjdkJwihnf7Roj5kLCTtIbDaEwcAdpT2CvTHlOTrww%2BTIjj3NBv4x2DALRhE8gP8%3D%7Ctkp%3ABk9SR7rZkeT4YA","","2022 Giant Trance Advanced 29 Pro 1 with Live Valve, Size XL. Ridden 3 times","","Bicycles"
"","","Road Bike","Disc Brake - Hydraulic","Giant","","","Black","","","Unisex Adults","","","","","Medium Large","","","","","","","Carbon Fibre","DEFY","","","","","","","","","No Suspension","Disc Brake - Hydraulic","","No","","700C","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","142","","ebay_uk_bicycles","2022-10-11 08:56:31","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/155200911698?hash=item2422b1f952:g:vbcAAOSwiJ9jOZfI&amdata=enc%3AAQAHAAAAoFX2T8YbqDLds7CNOCNxXp2Vjn8ZLZDOO8uIQUgopO7LLo6wM0biqsNhXY8nkqit5CwKkU5hEWnIgEHSOin1meoQHeQD4Pud0ld7KF2WQ%2BpCUhxfrBMZQgBll67cO1cGN4qCYNTO6FtzutCQAAwq0CfE2mvMHa4a4pd%2FU5Pp92l4qNR6REgNYNEKVqVP3mwEWf3EMwiI3wsoWFKbLU9jYFI%3D%7Ctkp%3ABk9SR7rZkeT4YA","£845.00","Giant Defy Advanced Pro Carbon Disc Brake Road Bike Frameset Size M/L","0","Bicycles"
"","","Road Bike","Rim Brake - Mechanical","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","","","","","","","","Carbon Fibre","","","","","","","","","","","Rim Brake - Mechanical","","No","","700C","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","143","£1,950.00","ebay_uk_bicycles","2022-10-11 08:56:32","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/155201611723?hash=item2422bca7cb:g:0eYAAOSwfypjQyKl&amdata=enc%3AAQAHAAAAoOc2KQ%2FihM6JmdP2bpfOo3oncCrz05Obaug03h%2B9B%2FeskPzvJG0SGgULJE%2BoL8JV3dg9sdVJ8eZhPhvgHiecc6rjj7gYilckwxEdXT8Qz%2FcSo4tYnov3pVMhccY28vfGyX3U5rFdvU4BPftzfLh8JseKJymMxNQZUNaujJCrPmaGE82%2FfZ7J7FEtr2s%2F9blB%2FVve9eMRQcikl4AqOO5AFfA%3D%7Ctkp%3ABk9SR7jZkeT4YA","","Giant Propel Advanced Pro 0","","Bicycles"
"","","Mountain Bike","","Giant","","","White","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Unisex Adults","","","","","Small","","Derailleur Gears","","Flat Bar","","","Aluminium Alloy","","","","","","","","","","Full Suspension (Front & Rear)","Full Suspension (Front & Rear)","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","144","£995.00","ebay_uk_bicycles","2022-10-11 08:56:32","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/275493919079?hash=item4024b79967:g:zrQAAOSwmehjQyFa&amdata=enc%3AAQAHAAAAoLV1iXK5YJU%2Fq2B74Bl6WQYidIeWKwBbw1vkvDc%2FS1ES7CjMot1cSdVX1p6o%2FvrpTVqB%2Bb37CCkE3fuhc%2BxKB5zteI%2BeViG0ibY8D7DVDfOMlijGhBpgWpBTXOMbh2QPmErRiq%2Fy%2F48WbUi1TN5bdsVk6WzGWactheYmE%2FHOmz7qtzcl0yZr0o0WZcee3Rl7Y%2F3EOaJd2SLBz%2B7dPzYyLKA%3D%7Ctkp%3ABk9SR7bZkeT4YA","","Giant Trance X3 Mountain Bike","","Bicycles"
"","5","Road Bike","","Giant","","","Orange","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Men","","","","","Large","","","","","","","Carbon Fibre","Giant Propel Advanced Pro 1","2017","","","","","","","","No Suspension","No Suspension","","No","","700C","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","145","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/204115164154?hash=item2f86363bfa:g:wCIAAOSwxuBjQtGg&amdata=enc%3AAQAHAAAAoIS5Klcfw0E2pcDSBVEokdN%2F4HvhPp8tUhinpMkG%2F%2Flb6SThvgZH5YoylD%2B8L8KkIG2rUTddAoskFDrqdCfay61c%2BzlWQD%2B41wznwV1DJ8O8PzWR0eyTB2QVcgEFLwhuomC%2FpnZl36aadnkoSu%2FbzOd9tqnSuAtmgdI8oLP2lNrEyIeD0gC2AIMTRHKVj%2F1DBq9ZW%2FX%2FOGaBCbrMGHdPrbA%3D%7Ctkp%3ABk9SR7bZkeT4YA","£770.00","Giant Propel Advanced Pro 1 - Large - Aero Road Bike - Great Condition","2","Bicycles"
"","","Mountain Bike","","Giant","","","Purple","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Girls","","","","","","","Derailleur Gears","","","","","","","","5 Speed","","","","Grip Shifter","","","No Suspension","No Suspension","","No","","20 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","146","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/225198441983?hash=item346edf85ff:g:JVQAAOSwtuBjQq-b&amdata=enc%3AAQAHAAAAoDRqEe1VWdbYB98AK5c7EgtPV1SDNXu9mMMVQRtROWz6O%2Bzvt0q3Bjrzd%2BtvwhP%2BAaLKl6Gm6G7ROiRMqDcGY7x9krjiVw4PZVqfA8qxjV2sNlZosRoDx6PkfxfY4EBnbU3LwPKiinbJ7S4GU153HsVaEvsd0tcWREZQ4FAoUCbn1KiDmDFaZ7MdKlAt2ziyVtt7uDjq%2Bl6GujVASFOlhcw%3D%7Ctkp%3ABk9SR7jZkeT4YA","£20.00","Giant Taffy - Girls Mountain bike.  20” wheel, 12” frame","0","Bicycles"
"","","Road Bike","","Giant","","","Blue","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Girls","","","","","","","","","","","","","","","","","","","","","","","Road Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","147","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/275493947349?hash=item4024b807d5:g:tD4AAOSwjmVjQyri&amdata=enc%3AAQAHAAAAoAC279NhE702WJT73x6s9BH2yzHs2N8y7yStnCIo5E994r9RcgrMi9HhX6zEXR90muptrzzxu6wF1fVwWpHQkuSM%2B4gjrug0lk56y%2B6%2BgQ2vV3%2BVN4OoY9bsjWhISh%2FObKhCreQV8Du%2FLFhMVbFSt35d64UYLkv9UUZWSWj0uEd7nS42PnmRy%2FxIW%2BvwxirEjyBg%2BtWF0KNaJJRJgYUo90U%3D%7Ctkp%3ABk9SR7bZkeT4YA","£125.00","Giant Avail 3 XXS Girls / Ladies - Silver / Blue Bike (Used)","0","Bicycles"
"","","Cruiser","","Giant","","","Blue","","","","","Adjustable Seat, Fat Tyres, Stand","","","","","","","Cruiser Bar","","Does not apply","","Chopper","","1 Speed","","","","","","","","Fat Tyres","","No","","20 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","148","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/325375435404?hash=item4bc1e3228c:g:MdQAAOSwB3djQrlt&amdata=enc%3AAQAHAAAAoFpUIt%2FE93nCHeRTXRUuCRvk73%2BghttHePrwYwUCrmjUldKMzuwsloG%2FrQktZcExd%2Bb2bC6eefLnvou68Pxc7Vdsn9T3eKtYVMFWTSPleB9qmFhE0ct8BLCKwFmBKr4tCcnT764rJAKFDlHcXiNIqfpYSx0EYlSDLC5IGWdXBoKNDGt%2BugVibnVFf71ALfPqzMJf%2FRuToSMx2O85MOLg0z8%3D%7Ctkp%3ABk9SR7jZkeT4YA","£59.99","Giant Dub Funky Chopper Bicycle Low Rider Cruiser Fat Tyres - For Restoration","0","Bicycles"
"","","Road Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","51 cm","","","","","","","Carbon Fibre","","","","","","","","","","","Road Bike","","","","26 in","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","149","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/225198509254?hash=item346ee08cc6:g:h7IAAOSwNYdjQytX&amdata=enc%3AAQAHAAAAoOTGz29C3%2F9b09Y6le8lPRsueFTSy6mhUC4tGXcsktBSvcZ7OdGxDLjLR78uRMr3Pl45pZo%2FZZTeOrpzNcCZ0nBoRhWXshZDhIE%2FEgX%2BaYi3hGM0am7zTPVZ4%2BQwlP7dkgbgcM%2F985KjX18tFBXKeG9j5DsZAea6vCcRib1JNR9iHMLVMjKRNVEMXD3gzLr%2BbVoSF9ahVHqGE2jPS4bSc1E%3D%7Ctkp%3ABk9SR7bZkeT4YA","£500.00","Giant Defy Advanced 11sp 105 Hydraulic Brakes","0","Bicycles"
"","","Hybrid Bike","V-Brake (Direct/Linear Pull)","Giant","","","Grey","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","","","","","","X-Large","","","","","","","","FCR","","","","","","","","","No Suspension","No Suspension","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","150","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/265927647254?hash=item3dea85e016:g:qZ4AAOSwyJhjQyDi&amdata=enc%3AAQAHAAAAoPKDNroZoIKGy%2FcWjwnjqTiPjHNdNwEjo%2FfELYIQEB2raojq4WzzBYLE6YC%2Ba8tGdfMx0t%2FQf9xvL%2Fxt6qHxy2HPpdbodGiwOIqZI6Jrx5qjL0YMxkJnM8QiR1DPS673ri7IXXr%2B5hFEtf5OohUtRt3bDNFe2qlDO1ZlewydbgT9JOew2hq%2FPauIjWOKU1yQYpGn1nPO41Kg9tTXTh3bOAA%3D%7Ctkp%3ABk9SR7jZkeT4YA","£70.00","Men's XL hybrid bike","1","Bicycles"
"","","Road Bike","","Giant","","","","Used: An item that has been previously used. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or an item that has been returned to the seller after a period of use. See the seller’s listing for full details and description of any imperfections. ","","Unisex Adults","","","","","Small","","","","","","","Carbon Fibre","TCR","","20 Speed","","","","","","","","Road Bike","","No","","","Sporting Goods>Cycling Equipment>Bikes","GB Pound","622154","AEID-5183","151","","ebay_uk_bicycles","2022-10-11 08:56:33","www.ebay.co.uk","UK","https://www.ebay.co.uk/itm/275493891533?hash=item4024b72dcd:g:uEAAAOSwx79jQxoe&amdata=enc%3AAQAHAAAAoAXshmHw7rZ0W25TEOFPV6p7iWdslNsIfoc9Q6vD%2Bh%2BKns%2F%2Fn1UGBg4DIJ22KlYMUlGz4UTt2c6uQIsQdTsPiHp%2BK4jT6VSIWXvXPSmiPbg5zTpZ9t%2BClikC4l587vU%2Bgt9ZkyotWzuBE0UarSdk5CsYdDQ8IRQq5vufNf0qFE0W5wlEkN8RilqcOYMuNocNch5dVv0wtqhOoDl3grdxQVE%3D%7Ctkp%3ABk9SR7jZkeT4YA","£600.00","Giant TCR C2 Full Carbon Road Bike RS81 Carbon Wheelset Small Frame Ultegra-105","0","Bicycles"
